text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,statusSource,screenName,retweetCount,isRetweet,retweeted
"RT @_MiteshPatel: #Demonetization is NOT blunder.

It's deliberate drama being done for PR propaganda.
Don't down play this. https://t.co/g…",False,0,,11/22/2016 18:11,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BajajHansal,127,True,False
"RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",False,0,,11/22/2016 18:11,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ajitjagtap,48,True,False
"RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetization?

Or is it just PR drama? https://t.c…",False,0,,11/22/2016 18:10,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BaavaChitra,147,True,False
RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Oper…,False,0,,11/22/2016 18:10,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",centreofleft,25,True,False
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,False,0,,11/22/2016 18:09,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manjujadhav_,331,True,False
"RT @_MiteshPatel: #Demonetization is NOT blunder.

It's deliberate drama being done for PR propaganda.
Don't down play this. https://t.co/g…",False,0,,11/22/2016 18:09,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",10_rekha,127,True,False
"RT @_MiteshPatel: You're forgetting the Motive.

#Demonetization Drama is just a PR exercise.
Just a means through which Pro-Feku Media can…",False,0,,11/22/2016 18:08,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CA_Sahay,94,True,False
"RT @_MiteshPatel: #Demonetization is NOT blunder.

It's deliberate drama being done for PR propaganda.
Don't down play this. https://t.co/g…",False,0,,11/22/2016 18:08,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RudrChotaliya,127,True,False
"RT @_MiteshPatel: #Demonetization is NOT blunder.

It's deliberate drama being done for PR propaganda.
Don't down play this. https://t.co/g…",False,0,,11/22/2016 18:08,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Calvin30125,127,True,False
"Now one who complaints standing in ATM and Bank lines are termed as Anti-Nationals. 
#PakBorderBrutality #demonetization #<U+0939><U+092E>_<U+091A><U+093E><U+0939><U+0924><U+0947>_<U+0939><U+0948><U+0902>",False,0,,11/22/2016 18:07,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",nvigneshshetty,0,False,False
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",False,0,,11/22/2016 18:06,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ak134008,954,True,False
@darokr1 @SREEHARI2001 u really think this Country needs a govt of scams? Probably u also lst a lot of black money in dis #demonetization,False,0,darokr1,11/22/2016 18:06,False,8.00996e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mayank245,0,False,False
"RT @_MiteshPatel: #Demonetization is NOT blunder.

It's deliberate drama being done for PR propaganda.
Don't down play this. https://t.co/g…",False,0,,11/22/2016 18:05,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LabdhiBadger,127,True,False
"RT @DipendraDipzo: #Demonetization effect 
Here comes another batch of Maoists..
Keep on watching - More to come
#NoMoneyYaar https://t.co/…",False,0,,11/22/2016 18:04,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bhavnapb,43,True,False
"Great video to support Hon’ble PM Sh. @narendramodi ji's steps against black money and corruption. 
https://t.co/5XCDWAnJnx  #demonetization",False,0,,11/22/2016 18:04,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kuldipgayan,0,False,False
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",False,0,,11/22/2016 18:04,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",spbsm,954,True,False
"#Demonetization  
Time will tell whether it's a big though not flawless kick to push the country out of its comfort zone
@ShashiTharoor",False,0,,11/22/2016 18:03,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmiKanu,0,False,False
"RT @tjain2016: @narendramodi <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> I'm with you, 
#Demonetization was a good decision against Corruption, but why it was not planned and execut…",False,0,,11/22/2016 18:02,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mir_Bugti3,27,True,False
"#demonetization and IT raid drama! 
#CurrencyCrisis  https://t.co/f6sAgo6lP0",False,0,,11/22/2016 18:02,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mrtkachokra,0,False,False
"RT @_MiteshPatel: You're forgetting the Motive.

#Demonetization Drama is just a PR exercise.
Just a means through which Pro-Feku Media can…",False,0,,11/22/2016 18:02,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I_Am_AnasKhan,94,True,False
RT @rajeev_mp: Today again #demonetization debate in Parlmnt stalled due to disruption ! <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> i dont undrstnd why oppstn wants to stall its ow…,False,0,,11/22/2016 18:02,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NationalistDoc,471,True,False
"RT @_MiteshPatel: You're forgetting the Motive.

#Demonetization Drama is just a PR exercise.
Just a means through which Pro-Feku Media can…",False,0,,11/22/2016 18:01,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",phlli9,94,True,False
"RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetization?

Or is it just PR drama? https://t.c…",False,0,,11/22/2016 18:01,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",kantiAAP,147,True,False
RT @bhaiyyajispeaks: RT if you support #Demonetization and Favorite if you are against it!,False,0,,11/22/2016 18:01,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamiteshh,894,True,False
"RT @_MiteshPatel: #Demonetization is NOT blunder.

It's deliberate drama being done for PR propaganda.
Don't down play this. https://t.co/g…",False,0,,11/22/2016 18:00,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",aapkipalki,127,True,False
Indian Bonds Buck Global Rout after #Demonetization. Best performing bond market among 65 countries. https://t.co/qTShrJb14M,False,0,,11/22/2016 17:59,False,,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",abhinavkalyan,0,False,False
"And I thought at least something good will come out of this harebrained #Demonetization exercise, guess I was... https://t.co/NEu8sXthuw",False,0,,11/22/2016 17:59,False,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",gautham_n,0,False,False
RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abov…,False,0,,11/22/2016 17:59,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Counter_Part_X,123,True,False
"RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetization?

Or is it just PR drama? https://t.c…",False,0,,11/22/2016 17:58,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",AnshAAP1,147,True,False
"RT @_MiteshPatel: You're forgetting the Motive.

#Demonetization Drama is just a PR exercise.
Just a means through which Pro-Feku Media can…",False,0,,11/22/2016 17:58,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Modi_Krish1,94,True,False
"RT @_MiteshPatel: #Demonetization is NOT blunder.

It's deliberate drama being done for PR propaganda.
Don't down play this. https://t.co/g…",False,0,,11/22/2016 17:58,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Rana_Fenny,127,True,False
"RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetization?

Or is it just PR drama? https://t.c…",False,0,,11/22/2016 17:58,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",sawanpurohit,147,True,False
"RT @timane: »»» 
@SriSri Ravi Shankar roots for #demonetization, hails PM Modi

#CashCleanUp #CashlessEconomy #cash https://t.co/TS0C7pTwBs…",False,0,,11/22/2016 17:57,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mass_Comm_Media,3,True,False
RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,False,0,,11/22/2016 17:57,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",laxmisagarnitw,120,True,False
RT @ParvinSharma_: The #Demonetization is a huge step against terrorism #PmSavedKashmir,False,0,,11/22/2016 17:57,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shuklapinku,14,True,False
"RT @Mass_Comm_Media: »»»
#Demonetization: #Banks received Rs5.12 trillion worth #deposits till 18 Nov, says @RBI  

#currencyswitch  https:…",False,0,,11/22/2016 17:56,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mass_Comm_Media,2,True,False
"#Demonetization  
Time will tell whether it's a big though not flawless kick to push the country out of its comfort zone
@GhoshAmitav",False,0,,11/22/2016 17:56,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmiKanu,0,False,False
RT @LODHA: How would #demonetization impact Indian #realestate? Industry experts share their insights via @Realty_Et https://t.co/M41zVvbJG6,False,0,,11/22/2016 17:56,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VINIT_SHAH1,1,True,False
"#Demonetization  
Time will tell whether it's a big though not flawless kick to push the country out of its comfort zone
@NandanNilekani",False,0,,11/22/2016 17:56,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmiKanu,0,False,False
"PM #NarendraModi wants your #views on #demonetization via his #app

https://t.co/nUOH68TXi5",False,1,,11/22/2016 17:55,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hitech_guru,0,False,False
RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,False,0,,11/22/2016 17:54,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JSK__11,120,True,False
"RT @tjain2016: @narendramodi <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> I'm with you, 
#Demonetization was a good decision against Corruption, but why it was not planned and execut…",False,0,,11/22/2016 17:54,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PRINCEsri20,27,True,False
"RT @_MiteshPatel: #Demonetization is NOT blunder.

It's deliberate drama being done for PR propaganda.
Don't down play this. https://t.co/g…",False,0,,11/22/2016 17:54,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BreakiNews,127,True,False
RT @ruhitewari: The desperation to push this deshbhakti narrative reflects the govt is very worried about #demonetization adverse impact &amp;…,False,0,,11/22/2016 17:54,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShashidharSM545,1042,True,False
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,False,0,,11/22/2016 17:53,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rkmarar9,331,True,False
RT @the_kkkkhk: This will win your heart. #Bank #Staff #Flower #Demonetization: https://t.co/2opIIiAKKc via @YouTube,False,0,,11/22/2016 17:53,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",vimalmittal26,1,True,False
RT @absolutethinker: @csbhakuni @SPRE_Official especially in the current situation of #demonetization,False,0,,11/22/2016 17:53,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",02Neeha,1,True,False
RT @MinIT_Telangana: Telangana govt's innovative solution to help farmers affected due to #Demonetization: https://t.co/NVv7slCcpr,False,0,,11/22/2016 17:53,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Harish4262,42,True,False
RT @ashu3page: A man shaved his head at Jantar-Mantar in protest against #Demonetization  on 13th day of the move. https://t.co/IeXuia3J0X,False,0,,11/22/2016 17:52,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Magicbull1962,69,True,False
"RT @deep_anchor: India's Modi Didn't Do His Homework https://t.co/RiJENeWX7y
#Demonetization",False,0,,11/22/2016 17:52,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BNamsha,14,True,False
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,False,0,,11/22/2016 17:51,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Afroz786Bits,331,True,False
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",False,0,,11/22/2016 17:51,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sadaf_j,954,True,False
"RT @_MiteshPatel: You're forgetting the Motive.

#Demonetization Drama is just a PR exercise.
Just a means through which Pro-Feku Media can…",False,0,,11/22/2016 17:50,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RathodShaiv,94,True,False
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",False,0,,11/22/2016 17:50,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rajashekharrbr,954,True,False
